Country,State,City,Station,Last_Update,Latitude,Longitude,Pollutant_Id,Pollutant_Min,Pollutant_Max,Pollutant_Avg
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",03-04-2025 09:00,21.219665,81.630094,CO,30,78,36
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",03-04-2025 09:00,23.81748678,79.446246,PM2.5,9,50,36
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",03-04-2025 09:00,23.264759,77.381568,NO2,14,85,36
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",03-04-2025 09:00,19.309073,73.057223,NO2,21,51,36
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",03-04-2025 09:00,22.06156703,85.47409613,PM2.5,26,62,36
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",03-04-2025 09:00,27.19865833,78.00598056,OZONE,7,143,36
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",03-04-2025 09:00,26.4703136,80.3229863,CO,14,41,36
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",03-04-2025 09:00,13.20488,79.097889,OZONE,24,42,36
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",03-04-2025 09:00,8.5637,76.8865,PM2.5,33,45,36
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",03-04-2025 09:00,20.719516,77.000253,CO,34,64,36
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",03-04-2025 09:00,13.1662,80.2584,PM10,23,72,36
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",03-04-2025 09:00,26.2271665,84.3570427,SO2,4,71,36
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",03-04-2025 09:00,18.897756,72.81332,CO,24,93,36
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",03-04-2025 09:00,26.9502929,75.730943,NO2,18,90,36
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",03-04-2025 09:00,17.585705,78.126199,OZONE,35,40,36
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",03-04-2025 09:00,23.616515,87.119133,SO2,13,102,36
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",03-04-2025 09:00,13.0270199,77.494094,CO,25,58,35
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",03-04-2025 09:00,23.163174,79.973061,OZONE,21,93,35
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",03-04-2025 09:00,20.555712,74.529236,SO2,33,38,35
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",03-04-2025 09:00,19.10078,72.87462,NO2,30,41,35
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",03-04-2025 09:00,25.339605,74.618883,OZONE,20,87,35
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",03-04-2025 09:00,26.902909,75.836858,OZONE,9,43,35
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",03-04-2025 09:00,26.9164092,75.7994901,CO,10,122,35
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",03-04-2025 09:00,10.7654824,79.1389968,PM10,10,72,35
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",03-04-2025 09:00,11.679111,78.125052,PM2.5,8,60,35
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",03-04-2025 09:00,23.8175497,91.2726974,PM10,25,48,35
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",03-04-2025 09:00,28.359581,79.414455,CO,1,39,35
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",03-04-2025 09:00,22.348441,82.549611,OZONE,35,36,35
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",03-04-2025 09:00,19.1878657,72.8304069,CO,20,64,35
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",03-04-2025 09:00,10.96782,78.080882,OZONE,22,41,35
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",03-04-2025 09:00,26.4703136,80.3229863,SO2,11,139,35
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",03-04-2025 09:00,28.531346,77.190156,SO2,27,68,35
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",03-04-2025 09:00,30.943887,76.801991,SO2,2,127,35
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",03-04-2025 09:00,19.2243333,72.8658113,SO2,17,50,35
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",03-04-2025 09:00,25.196024,75.855668,NO2,13,123,35
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",03-04-2025 09:00,25.196024,75.855668,OZONE,4,120,35
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",03-04-2025 09:00,11.679111,78.125052,CO,34,37,35
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",03-04-2025 09:00,17.540891,78.358528,CO,18,57,35
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",03-04-2025 09:00,28.999264,77.7590354,SO2,14,58,35
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",03-04-2025 09:00,24.58434363,80.8549414,CO,12,62,35
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",03-04-2025 09:00,19.0364585,72.8954371,CO,30,64,35
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",03-04-2025 09:00,21.152875,79.0517531,SO2,8,106,35
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",03-04-2025 09:00,27.215415,77.50873,CO,6,120,35
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",03-04-2025 09:00,22.12665,83.483212,NO2,26,48,35
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",03-04-2025 09:00,26.90723,80.98579,SO2,34,37,35
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",03-04-2025 09:00,22.629801,88.352017,PM2.5,24,42,35
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",03-04-2025 09:00,19.9591346,73.7788008,CO,16,66,34
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",03-04-2025 09:00,17.6599188,75.9063906,SO2,11,77,34
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",03-04-2025 09:00,31.321907,75.578914,CO,30,38,34
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",03-04-2025 09:00,23.837789,73.714926,OZONE,20,156,34
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",03-04-2025 09:00,10.423417,78.784889,PM10,16,58,34
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",03-04-2025 09:00,9.36399,78.831977,PM2.5,17,52,34
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",03-04-2025 09:00,10.96782,78.080882,PM2.5,17,113,34
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",03-04-2025 09:00,22.629801,88.352017,NO2,32,36,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",03-04-2025 09:00,16.509717,80.612222,CO,31,44,34
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",03-04-2025 09:00,22.08815,82.13737,CO,28,38,34
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",03-04-2025 09:00,17.321993,76.822628,OZONE,23,71,34
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",03-04-2025 09:00,17.336318,76.847397,CO,30,44,34
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",03-04-2025 09:00,13.377516,77.099072,PM2.5,20,51,34
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",03-04-2025 09:00,19.87562,75.38731,NO2,11,121,34
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",03-04-2025 09:00,22.431,75.5213,CO,22,81,34
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-04-2025 09:00,12.9099161,80.1076538,OZONE,19,114,34
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",03-04-2025 09:00,10.96782,78.080882,SO2,32,36,34
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",03-04-2025 09:00,25.0328,85.41948,OZONE,32,36,34
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",03-04-2025 09:00,12.88925,74.853,OZONE,34,34,34
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",03-04-2025 09:00,19.222279,72.957979,CO,20,54,34
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",03-04-2025 09:00,17.65439,75.90649,CO,22,44,34
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",03-04-2025 09:00,20.94185,86.1151,CO,30,38,34
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",03-04-2025 09:00,24.892047,74.623527,CO,25,75,34
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",03-04-2025 09:00,13.164544,80.26285,PM2.5,18,57,34
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",03-04-2025 09:00,10.96782,78.080882,PM10,18,105,34
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",03-04-2025 09:00,27.106972,78.000111,CO,22,50,34
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",03-04-2025 09:00,11.55358,76.55521,PM2.5,26,51,34
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",03-04-2025 09:00,12.9756843,77.5660749,NO2,32,36,34
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",03-04-2025 09:00,19.95022,73.73148,CO,6,56,34
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",03-04-2025 09:00,13.1662,80.2584,PM2.5,2,57,34
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",03-04-2025 09:00,25.56752,83.966379,OZONE,16,154,34
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",03-04-2025 09:00,25.7808257,84.7446768,OZONE,32,96,34
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",03-04-2025 09:00,12.951913,77.539784,SO2,22,50,34
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",03-04-2025 09:00,17.321993,76.822628,SO2,30,36,34
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",03-04-2025 09:00,19.786089,72.757971,CO,17,72,34
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",03-04-2025 09:00,17.417094,78.457437,CO,23,41,34
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",03-04-2025 09:00,29.06351,77.709723,SO2,7,72,34
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",03-04-2025 09:00,28.672342,77.31526,SO2,10,72,33
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",03-04-2025 09:00,11.55358,76.55521,CO,22,120,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",03-04-2025 09:00,13.94,75.555917,PM2.5,27,44,33
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",03-04-2025 09:00,18.1023399,73.4783687,CO,16,66,33
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",03-04-2025 09:00,17.6336264,75.9132495,OZONE,25,84,33
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",03-04-2025 09:00,25.14389,75.821256,CO,18,50,33
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",03-04-2025 09:00,27.19865833,78.00598056,CO,24,103,33
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",03-04-2025 09:00,17.336318,76.847397,PM2.5,18,57,33
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",03-04-2025 09:00,12.415911,75.73505,PM10,24,41,33
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",03-04-2025 09:00,26.9164092,75.7994901,OZONE,10,60,33
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",03-04-2025 09:00,16.172806,75.659694,PM2.5,32,34,33
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",03-04-2025 09:00,19.0243902,73.0406721,CO,26,76,33
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",03-04-2025 09:00,20.9360711,85.1707021,NO2,26,40,33
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",03-04-2025 09:00,26.912329,70.909168,NO2,6,97,33
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",03-04-2025 09:00,29.61075,74.283608,OZONE,26,81,33
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",03-04-2025 09:00,23.163174,79.973061,NO2,20,47,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",03-04-2025 09:00,19.9775302,79.2337086,NO2,29,35,33
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",03-04-2025 09:00,21.14472,79.107595,OZONE,21,76,33
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",03-04-2025 09:00,20.0073285,73.7762427,CO,30,36,33
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",03-04-2025 09:00,25.747299,71.393989,NO2,6,141,33
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",03-04-2025 09:00,26.902909,75.836858,CO,1,104,33
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",03-04-2025 09:00,27.571409,77.655757,PM2.5,17,79,33
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",03-04-2025 09:00,23.697936,86.944395,NO2,7,56,33
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",03-04-2025 09:00,18.96702,72.84214,CO,12,53,33
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",03-04-2025 09:00,23.837789,73.714926,CO,4,40,33
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",03-04-2025 09:00,17.528544,78.286195,SO2,28,39,33
India,Delhi,Delhi,"DTU, Delhi - CPCB",03-04-2025 09:00,28.7500499,77.1112615,OZONE,31,46,32
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",03-04-2025 09:00,11.55358,76.55521,NO2,24,41,32
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",03-04-2025 09:00,19.04946,72.923,NO2,14,56,32
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",03-04-2025 09:00,19.083694,72.920967,NO2,19,54,32
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",03-04-2025 09:00,28.5447608,77.3231257,SO2,11,56,32
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",03-04-2025 09:00,26.987634,94.636574,NO2,28,36,32
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",03-04-2025 09:00,19.87562,75.38731,OZONE,7,54,32
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",03-04-2025 09:00,19.173852,77.296291,OZONE,25,97,32
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",03-04-2025 09:00,12.9533,80.2357,CO,21,42,32
India,Assam,Silchar,"Tarapur, Silchar - PCBA",03-04-2025 09:00,24.82827,92.79525,CO,17,33,32
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",03-04-2025 09:00,26.349082,92.68449,OZONE,27,43,32
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",03-04-2025 09:00,28.56789,77.250515,CO,16,87,32
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",03-04-2025 09:00,20.0073285,73.7762427,OZONE,25,81,32
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",03-04-2025 09:00,21.152875,79.0517531,NO2,11,62,32
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",03-04-2025 09:00,25.3505986,82.9083074,NO2,22,40,32
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",03-04-2025 09:00,12.733409,77.298051,CO,17,50,32
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",03-04-2025 09:00,26.253384,72.976571,CO,11,105,32
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",03-04-2025 09:00,26.428282,80.327067,SO2,30,35,32
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",03-04-2025 09:00,27.571409,77.655757,SO2,28,42,32
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",03-04-2025 09:00,25.586562,85.043586,NO2,28,36,32
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",03-04-2025 09:00,30.751462,76.762879,NO2,20,49,32
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",03-04-2025 09:00,28.6514781,77.1473105,CO,21,61,32
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",03-04-2025 09:00,22.7084,75.8815,SO2,29,36,32
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",03-04-2025 09:00,25.265194,87.012947,CO,24,58,31
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",03-04-2025 09:00,20.555712,74.529236,CO,24,55,31
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",03-04-2025 09:00,28.018792,73.292658,CO,18,176,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",03-04-2025 09:00,17.460103,78.334361,CO,28,34,31
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",03-04-2025 09:00,25.425602,81.917152,SO2,30,32,31
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",03-04-2025 09:00,28.849399,78.742362,CO,9,36,31
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",03-04-2025 09:00,26.071318,91.87488,SO2,21,34,31
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",03-04-2025 09:00,25.204762,85.51496,OZONE,23,41,31
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",03-04-2025 09:00,23.002657,72.591912,SO2,28,38,31
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",03-04-2025 09:00,23.163174,79.973061,CO,20,45,31
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",03-04-2025 09:00,19.192056,72.9585188,CO,18,48,31
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",03-04-2025 09:00,18.39963,76.57452,NO2,17,66,31
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",03-04-2025 09:00,18.536457,73.805454,NO2,16,43,31
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",03-04-2025 09:00,30.736056,76.209694,OZONE,27,46,31
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",03-04-2025 09:00,21.847279,85.416905,CO,30,41,31
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",03-04-2025 09:00,26.843698,75.766894,CO,18,115,31
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",03-04-2025 09:00,16.536107,80.594233,CO,15,36,31
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",03-04-2025 09:00,17.321993,76.822628,CO,21,49,31
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",03-04-2025 09:00,19.3832,72.8204,SO2,30,31,31
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",03-04-2025 09:00,27.19412,77.96237,NO2,31,32,31
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",03-04-2025 09:00,16.5150833,80.5181667,PM2.5,24,38,31
India,Bihar,Patna,"Muradpur, Patna - BSPCB",03-04-2025 09:00,25.619651,85.147382,NO2,13,56,31
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",03-04-2025 09:00,28.623763,77.287209,CO,4,126,31
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",03-04-2025 09:00,21.143383,79.048912,NO2,15,65,31
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",03-04-2025 09:00,26.358805,73.047444,OZONE,2,134,31
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",03-04-2025 09:00,13.1036,80.2909,PM2.5,13,84,31
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",03-04-2025 09:00,22.51106,88.35142,PM2.5,21,40,31
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",03-04-2025 09:00,11.654054,92.734055,CO,12,34,31
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",03-04-2025 09:00,15.888653,74.541751,PM2.5,21,44,31
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",03-04-2025 09:00,14.7918,75.3896,NO2,30,34,31
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",03-04-2025 09:00,8.8787,76.6073,OZONE,30,37,31
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",03-04-2025 09:00,10.830158,78.691849,PM2.5,19,50,31
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",03-04-2025 09:00,22.58157048,88.41002457,PM2.5,21,48,31
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",03-04-2025 09:00,25.251013,86.989001,NO2,21,54,30
India,Bihar,Munger,"Town Hall, Munger - BSPCB",03-04-2025 09:00,25.376776,86.471523,CO,12,31,30
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",03-04-2025 09:00,22.368195,82.746431,NO2,21,45,30
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",03-04-2025 09:00,28.5898,77.3101,SO2,12,64,30
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",03-04-2025 09:00,24.75746,84.366208,CO,12,33,30
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",03-04-2025 09:00,12.21041,76.37376,PM2.5,19,45,30
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",03-04-2025 09:00,26.470859,74.646594,CO,17,68,30
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",03-04-2025 09:00,28.38910936,79.42963708,CO,8,42,30
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",03-04-2025 09:00,12.990328,77.5431385,CO,12,43,30
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",03-04-2025 09:00,12.88925,74.853,PM10,19,39,30
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",03-04-2025 09:00,12.88925,74.853,CO,23,34,30
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",03-04-2025 09:00,24.5886166,73.6321397,CO,5,140,30
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",03-04-2025 09:00,23.80569,86.44268,SO2,21,34,30
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",03-04-2025 09:00,13.94,75.555917,OZONE,19,69,30
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",03-04-2025 09:00,18.91,72.82,NO2,28,33,30
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",03-04-2025 09:00,25.03636,73.883502,SO2,13,63,30
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",03-04-2025 09:00,25.196024,75.855668,CO,20,88,30
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",03-04-2025 09:00,28.856664,78.772638,SO2,12,79,30
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",03-04-2025 09:00,25.697189,85.2459,NO2,21,41,30
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",03-04-2025 09:00,21.219665,81.630094,SO2,7,101,30
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",03-04-2025 09:00,23.002657,72.591912,NO2,30,31,30
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",03-04-2025 09:00,13.003872,77.664217,CO,22,50,30
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",03-04-2025 09:00,26.203442,78.193251,NO2,7,92,30
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",03-04-2025 09:00,18.96702,72.84214,OZONE,3,88,30
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",03-04-2025 09:00,31.321907,75.578914,NO2,28,31,30
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",03-04-2025 09:00,24.588397,76.172782,NO2,20,43,30
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",03-04-2025 09:00,29.61075,74.283608,NO2,13,47,30
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",03-04-2025 09:00,22.410802,73.097923,NO2,2,106,29
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",03-04-2025 09:00,12.415911,75.73505,PM2.5,25,35,29
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",03-04-2025 09:00,20.555712,74.529236,OZONE,13,105,29
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",03-04-2025 09:00,19.265594,76.761463,OZONE,19,96,29
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",03-04-2025 09:00,17.429398,78.569354,CO,28,34,29
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",03-04-2025 09:00,26.766433,80.927299,SO2,26,35,29
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",03-04-2025 09:00,28.674045,77.131023,SO2,12,44,29
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",03-04-2025 09:00,12.9135218,77.5950804,OZONE,29,30,29
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",03-04-2025 09:00,13.003872,77.664217,OZONE,28,31,29
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",03-04-2025 09:00,19.786089,72.757971,SO2,24,40,29
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",03-04-2025 09:00,18.91,72.82,PM2.5,20,49,29
India,Maharashtra,Pune,"Bhosari, Pune - IITM",03-04-2025 09:00,18.640051,73.848956,CO,10,50,29
